id,created_at,date,location_lat,location_lng,location_address,total_score,non_normalized_score,client_submission_id,status_label,required_action,people_count_est,shelter_footprint,ratings_details,h3_index,user_id,audio_transcript,submission_source,report_evidence_type,reviewed,image_storage_paths,matched_district
1321,"""2026-03-25T00:58:40.550Z""",2026-03-25T00:58:38.307Z,37.75927522,-122.4181351,"Capp Street, Mission District, San Francisco, California, 94143, United States",92,3,submission-1774400286084-hi9i7l48,Good,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or vehicles used for habitation are visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""There is light litter visible on the sidewalk, including small pieces of paper or plastic."",""evidence_indices"":[0]},{""hazard"":false,""rating"":1,""category"":""Furniture & Large Debris"",""explanation"":""A cardboard box (possibly an Amazon package) is visible on the sidewalk near the wall."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible signs of human or animal waste in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible needles or sharp medical objects in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No visible evidence of people living or sleeping in this public space."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire or safety hazards in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""The sidewalk is generally clear and accessible, with no significant obstructions."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No evidence of active drug use or intoxication visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators suggesting unmet sanitation, hygiene, or medical needs."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Graffiti"",""explanation"":""Small graffiti or tags are visible on the wall near the ground, but it's limited in scale."",""evidence_indices"":[0]}]",8a283082c667fff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400318626_photo_1774400318343_0.jpg""]",BAYVIEW
1322,"""2026-03-25T00:59:00.756Z""",2026-03-25T00:58:58.243Z,37.76027616,-122.4181318,"395, Capp Street, Mission District, San Francisco, California, 94143, United States",83,6,submission-1774400318408-7fo997p6,Fair,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or inhabited vehicles are visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Some small debris is visible on the sidewalk near the individuals."",""evidence_indices"":[0]},{""hazard"":false,""rating"":1,""category"":""Furniture & Large Debris"",""explanation"":""There appears to be some belongings or larger items near the individuals on the sidewalk."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible signs of human or animal waste in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible sharps or needles in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":2,""category"":""Unsheltered Presence"",""explanation"":""Two individuals appear to be sitting or lying on the sidewalk with belongings, indicating unsheltered presence."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire or safety hazards in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Access Obstruction"",""explanation"":""The individuals and their belongings partially obstruct the sidewalk, but there is still passable space."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No visible signs of active drug use in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Public Health Need"",""explanation"":""The presence of unsheltered individuals suggests some level of public health need, but no severe indicators are visible."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals are visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No visible graffiti in the image."",""evidence_indices"":[]}]",8a283082c647fff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400338588_photo_1774400338276_0.jpg""]",BAYVIEW
1323,"""2026-03-25T00:59:33.212Z""",2026-03-25T00:59:30.161Z,37.76026695,-122.4185569,"Royal Cuckoo Market, 3368;3370, 19th Street, Mission District, San Francisco, California, 94143, United States",89,4,submission-1774400343446-irbvklid,Good,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or inhabited vehicles visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Some small debris visible on the sidewalk and street, but not extensive."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible human or animal waste in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible sharps or needles in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Unsheltered Presence"",""explanation"":""A few individuals on the sidewalk with bags, possibly indicating unsheltered presence."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire or safety hazards in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Access Obstruction"",""explanation"":""Some obstruction on the sidewalk due to people and their belongings, but not completely blocked."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No visible signs of active drug use in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Public Health Need"",""explanation"":""Presence of some litter and potential unsheltered individuals suggests minor public health concerns."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No visible graffiti in the image."",""evidence_indices"":[]}]",8a283082c66ffff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400370528_photo_1774400370188_0.jpg""]",BAYVIEW
1324,"""2026-03-25T01:00:02.013Z""",2026-03-25T00:59:59.628Z,37.76006141,-122.4201506,"Vamos Gigantes, 19th Street, Mission District, San Francisco, California, 90110, United States",97,1,submission-1774400375968-0e1nybiy,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or inhabited vehicles are visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""There appears to be some minor litter or debris on the sidewalk, but it's not significant."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris is visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible signs of human or animal waste in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible needles or sharp objects in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No evidence of unsheltered individuals or encampments in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire or safety hazards in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""The sidewalk appears clear and accessible with no significant obstructions."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No signs of active drug use or paraphernalia visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of unmet sanitation or hygiene needs in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals are visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No visible graffiti in the image. There is a notice or sign on the wall, but it appears to be official and not graffiti."",""evidence_indices"":[0]}]",8a283082c29ffff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400399975_photo_1774400399656_0.jpg""]",BAYVIEW
1325,"""2026-03-25T01:01:04.913Z""",2026-03-25T01:01:02.079Z,37.76017075,-122.4212149,"3491, 19th Street, Mission District, San Francisco, California, 94110, United States",97,1,submission-1774400435227-k7wou9xd,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or inhabited vehicles are visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""There appears to be some minor litter or small debris on the sidewalk, but it's not extensive."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris is visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible signs of human or animal waste in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible sharps or needles in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No evidence of unsheltered individuals or encampments in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire or safety hazards in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""The sidewalk appears clear and unobstructed."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No signs of active drug use or paraphernalia visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of public health needs in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals are visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No visible graffiti in the image."",""evidence_indices"":[]}]",8a283082c29ffff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400462625_photo_1774400462107_0.jpg""]",BAYVIEW
1326,"""2026-03-25T01:01:58.810Z""",2026-03-25T01:01:56.225Z,37.75989797,-122.4234764,"Guerrero Market & Deli, 701, Guerrero Street, Mission District, San Francisco, California, 94143, United States",100,0,submission-1774400491208-q1ms8mc5,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or inhabited vehicles are visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Waste & Small Debris"",""explanation"":""The sidewalk and street appear clean with no visible litter or debris."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris is visible on the sidewalk or street."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No signs of human or animal waste are visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No needles or sharp medical objects are visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""There are no visible signs of people living or sleeping in public spaces."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No fire or safety hazards are visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""The sidewalk is clear and unobstructed for pedestrian access."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No signs of active drug use or paraphernalia are visible."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of unmet sanitation, hygiene, or medical needs."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals are visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No graffiti or unauthorized markings are visible on buildings or infrastructure."",""evidence_indices"":[]}]",8a283082c2f7fff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400516466_photo_1774400516260_0.jpg""]",BAYVIEW
1327,"""2026-03-25T01:02:44.971Z""",2026-03-25T01:02:42.150Z,37.75997632,-122.423657,"3580;3590, 19th Street, Mission District, San Francisco, California, 94143, United States",97,1,submission-1774400536552-15curmen,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or inhabited vehicles visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Very light litter visible on the sidewalk, but overall clean."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible human or animal waste in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible sharps or needles in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No evidence of unsheltered individuals or encampments."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire or safety hazards in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk and street appear clear and accessible."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No evidence of active drug use or paraphernalia visible."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of unmet sanitation or hygiene needs."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No visible graffiti on buildings or structures in the image."",""evidence_indices"":[]}]",8a283082c2f7fff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400562619_photo_1774400562183_0.jpg""]",BAYVIEW
1328,"""2026-03-25T01:03:56.554Z""",2026-03-25T01:03:53.677Z,37.75990888,-122.4261401,"Dolores Street, Noe Valley, Mission District, San Francisco, California, 94143, United States",100,0,submission-1774400611118-mvw1l2ru,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or inhabited vehicles visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Waste & Small Debris"",""explanation"":""The sidewalk and grass areas appear clean with no visible litter or debris."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible signs of human or animal waste in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible sharps or needles in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No visible signs of unsheltered individuals or encampments in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire or safety hazards in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""The sidewalk is clear and unobstructed for pedestrian access."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No signs of active drug use or related paraphernalia visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of public health concerns in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No visible graffiti on any surfaces in the image."",""evidence_indices"":[]}]",8a283082c2effff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400633944_photo_1774400633715_0.jpg""]",BAYVIEW
1329,"""2026-03-25T01:04:46.633Z""",2026-03-25T01:04:44.208Z,37.7612206,-122.4265771,"18th Street, Castro District, Mission District, San Francisco, California, 94143, United States",97,1,submission-1774400655876-3bqhsc13,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or inhabited vehicles visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Light litter visible on the grass area near the sidewalk."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible human or animal waste in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible sharps or needles in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No visible evidence of unsheltered individuals or encampments."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire or safety hazards in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""The sidewalk appears clear and unobstructed."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No evidence of active drug use or paraphernalia visible."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of unmet sanitation or hygiene needs."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No visible graffiti in the image."",""evidence_indices"":[]}]",8a283082d5b7fff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400684445_photo_1774400684244_0.jpg""]",BAYVIEW
1330,"""2026-03-25T01:05:22.954Z""",2026-03-25T01:05:19.888Z,37.76113083,-122.4268484,"18th Street, Castro District, Mission District, San Francisco, California, 94143, United States",97,1,submission-1774400695366-z6k63ks7,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or inhabited vehicles visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Minor litter visible on the sidewalk, but overall clean appearance."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible human or animal waste in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible sharps or needles in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No evidence of unsheltered individuals or encampments in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire or safety hazards in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk and street appear clear and accessible."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No signs of active drug use or paraphernalia visible."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of unmet sanitation or hygiene needs."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No visible graffiti in the image."",""evidence_indices"":[]}]",8a283082d5b7fff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400720112_photo_1774400719919_0.jpg""]",BAYVIEW
1331,"""2026-03-25T01:06:15.950Z""",2026-03-25T01:06:13.651Z,37.76131102,-122.4290127,"3824, 18th Street, Castro District, Mission District, San Francisco, California, 94143, United States",97,1,submission-1774400750516-sfvz81bd,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or inhabited vehicles visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Very minor debris visible on sidewalk, such as small scattered leaves."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible human or animal waste in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible sharps or needles in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No evidence of unsheltered individuals or encampments visible."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire or safety hazards in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk and street appear clear and unobstructed."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No evidence of active drug use visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of public health needs in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No visible graffiti in the image."",""evidence_indices"":[]}]",8a283082d5affff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400773847_photo_1774400773688_0.jpg""]",BAYVIEW
1332,"""2026-03-25T01:06:53.492Z""",2026-03-25T01:06:50.715Z,37.76106921,-122.4300405,"3879;3881, 18th Street, Castro District, Mission District, San Francisco, California, 94143, United States",94,2,submission-1774400787867-lijfnldx,Good,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or inhabited vehicles visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Waste & Small Debris"",""explanation"":""Very minimal debris visible on the sidewalk, possibly a few leaves."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible human or animal waste in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible sharps or needles in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No evidence of unsheltered individuals or encampments visible."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire or safety hazards in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""Sidewalk is clear and unobstructed for pedestrian access."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No evidence of active drug use or paraphernalia visible."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of public health needs or concerns."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":1,""category"":""Graffiti"",""explanation"":""Small graffiti tag visible on the storefront window, but it's minimal."",""evidence_indices"":[0]}]",8a283082d5affff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400811212_photo_1774400810747_0.jpg""]",BAYVIEW
1333,"""2026-03-25T01:07:32.649Z""",2026-03-25T01:07:30.030Z,37.76161221,-122.431285,"27;29, Ford Street, Castro District, Mission District, San Francisco, California, 94114, United States",100,0,submission-1774400827648-nuxrt4et,Excellent,,,,"[{""hazard"":false,""rating"":0,""category"":""RV or other inhabited vehicle"",""explanation"":""No RVs or inhabited vehicles visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Waste & Small Debris"",""explanation"":""The sidewalk and visible areas appear clean with no visible waste or small debris."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Furniture & Large Debris"",""explanation"":""No furniture or large debris visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Human and Animal Waste"",""explanation"":""No visible signs of human or animal waste in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Sharps"",""explanation"":""No visible sharps or needles in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Unsheltered Presence"",""explanation"":""No evidence of unsheltered individuals or encampments in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Fire & Safety Hazards"",""explanation"":""No visible fire or safety hazards in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Access Obstruction"",""explanation"":""The sidewalk is clear and unobstructed, allowing for easy pedestrian access."",""evidence_indices"":[0]},{""hazard"":false,""rating"":0,""category"":""Active Drug Use"",""explanation"":""No evidence of active drug use or related paraphernalia in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Public Health Need"",""explanation"":""No visible indicators of public health needs or concerns in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Animals"",""explanation"":""No animals visible in the image."",""evidence_indices"":[]},{""hazard"":false,""rating"":0,""category"":""Graffiti"",""explanation"":""No visible graffiti or unauthorized markings in the image."",""evidence_indices"":[]}]",8a283082d437fff,6498b488-d031-7085-0e38-cd1cc3d914fc,,photo,photo,FALSE,"[""6498b488-d031-7085-0e38-cd1cc3d914fc/1774400850385_photo_1774400850055_0.jpg""]",BAYVIEW
